Driver,DriverNumber,FormattedLapTime,LapNumber,Stint,TyreLife,Compound,Team,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
HAM,44,1:40:336,15.0,2.0,2.0,HARD,Mercedes,28.6,59.4,992.0,False,37.9,96,1.2
HAM,44,1:40:808,16.0,2.0,3.0,HARD,Mercedes,28.5,59.5,992.1,False,37.8,114,0.8
HAM,44,1:40:906,17.0,2.0,4.0,HARD,Mercedes,28.6,59.1,992.0,False,38.4,133,0.6
HAM,44,1:40:559,18.0,2.0,5.0,HARD,Mercedes,28.5,59.3,991.9,False,38.2,100,1.3
HAM,44,1:40:850,19.0,2.0,6.0,HARD,Mercedes,28.4,59.0,991.8,False,38.3,105,1.0
HAM,44,1:40:432,20.0,2.0,7.0,HARD,Mercedes,28.7,57.7,991.9,False,39.0,113,0.6
HAM,44,1:40:807,21.0,2.0,8.0,HARD,Mercedes,28.5,59.0,991.8,False,38.1,105,1.3
HAM,44,1:40:768,22.0,2.0,9.0,HARD,Mercedes,28.4,59.1,991.8,False,38.6,108,1.3
HAM,44,1:40:196,23.0,2.0,10.0,HARD,Mercedes,28.4,59.1,991.8,False,38.6,108,1.3
HAM,44,1:40:422,24.0,2.0,11.0,HARD,Mercedes,28.3,59.4,991.7,False,38.6,125,0.9
HAM,44,1:40:242,25.0,2.0,12.0,HARD,Mercedes,28.6,59.5,991.8,False,38.5,97,0.4
HAM,44,1:40:878,26.0,2.0,13.0,HARD,Mercedes,28.7,58.5,991.8,False,38.8,58,0.6
HAM,44,1:41:212,27.0,2.0,14.0,HARD,Mercedes,29.0,56.9,991.7,False,39.4,113,0.8
HAM,44,1:40:504,29.0,2.0,16.0,HARD,Mercedes,29.1,56.6,991.5,False,38.5,123,1.1
HAM,44,1:40:081,30.0,2.0,17.0,HARD,Mercedes,29.0,56.3,991.6,False,38.5,107,1.0
HAM,44,1:40:582,31.0,2.0,18.0,HARD,Mercedes,28.6,58.3,991.4,False,38.0,106,1.2
HAM,44,1:40:866,32.0,2.0,19.0,HARD,Mercedes,28.6,59.3,991.4,False,38.5,85,1.5
HAM,44,1:40:796,33.0,2.0,20.0,HARD,Mercedes,28.7,59.6,991.4,False,38.5,86,1.2
HAM,44,1:41:465,34.0,2.0,21.0,HARD,Mercedes,28.6,58.6,991.5,False,39.0,112,1.3
HAM,44,1:41:225,35.0,2.0,22.0,HARD,Mercedes,28.5,59.0,991.6,False,39.1,111,1.0
HAM,44,1:41:373,36.0,2.0,23.0,HARD,Mercedes,28.5,59.3,991.4,False,39.1,108,1.1
HAM,44,1:40:304,39.0,3.0,2.0,HARD,Mercedes,28.2,60.6,991.5,False,37.6,104,1.3
HAM,44,1:39:668,40.0,3.0,3.0,HARD,Mercedes,28.4,60.1,991.5,False,38.1,116,1.2
HAM,44,1:38:485,41.0,3.0,4.0,HARD,Mercedes,28.6,60.0,991.4,False,37.9,109,0.6
HAM,44,1:38:808,42.0,3.0,5.0,HARD,Mercedes,29.0,58.9,991.5,False,38.9,99,0.6
HAM,44,1:39:781,43.0,3.0,6.0,HARD,Mercedes,29.0,58.9,991.5,False,38.9,99,0.6
HAM,44,1:39:229,44.0,3.0,7.0,HARD,Mercedes,29.1,58.1,991.3,False,39.6,115,0.8
HAM,44,1:39:025,45.0,3.0,8.0,HARD,Mercedes,28.8,58.1,991.3,False,38.9,108,1.0
HAM,44,1:38:892,46.0,3.0,9.0,HARD,Mercedes,28.9,58.0,991.4,False,39.2,139,0.9
HAM,44,1:38:807,47.0,3.0,10.0,HARD,Mercedes,29.2,56.3,991.4,False,39.3,159,0.8
HAM,44,1:38:845,48.0,3.0,11.0,HARD,Mercedes,29.5,55.2,991.4,False,39.2,113,0.6
HAM,44,1:38:923,49.0,3.0,12.0,HARD,Mercedes,29.5,55.7,991.4,False,38.7,104,0.7
HAM,44,1:38:878,50.0,3.0,13.0,HARD,Mercedes,29.3,56.5,991.1,False,39.0,92,0.5
HAM,44,1:39:601,51.0,3.0,14.0,HARD,Mercedes,29.1,55.9,991.1,False,39.1,102,0.5
HAM,44,1:39:265,52.0,3.0,15.0,HARD,Mercedes,29.0,56.5,991.2,False,39.1,92,1.4
HAM,44,1:39:170,53.0,3.0,16.0,HARD,Mercedes,29.0,56.3,991.2,False,39.1,101,0.8
HAM,44,1:39:423,54.0,3.0,17.0,HARD,Mercedes,29.0,57.0,991.3,False,39.2,100,0.6
HAM,44,1:39:962,55.0,3.0,18.0,HARD,Mercedes,29.0,55.3,991.3,False,39.0,103,1.0
HAM,44,1:40:122,56.0,3.0,19.0,HARD,Mercedes,29.2,55.5,991.2,False,38.7,98,0.5
PER,11,1:42:284,2.0,1.0,5.0,MEDIUM,Red Bull Racing,28.1,60.5,992.3,False,36.7,156,0.9
PER,11,1:41:373,3.0,1.0,6.0,MEDIUM,Red Bull Racing,28.1,60.9,992.3,False,37.0,103,0.5
PER,11,1:41:388,4.0,1.0,7.0,MEDIUM,Red Bull Racing,28.2,60.3,992.2,False,37.5,93,0.5
PER,11,1:41:604,5.0,1.0,8.0,MEDIUM,Red Bull Racing,28.2,60.2,992.2,False,37.2,102,0.8
PER,11,1:42:040,6.0,1.0,9.0,MEDIUM,Red Bull Racing,28.4,60.6,992.2,False,37.3,131,0.8
PER,11,1:41:608,7.0,1.0,10.0,MEDIUM,Red Bull Racing,28.4,59.6,992.3,False,37.8,101,0.8
PER,11,1:42:247,8.0,1.0,11.0,MEDIUM,Red Bull Racing,28.5,59.6,992.3,False,37.9,95,0.6
PER,11,1:42:181,9.0,1.0,12.0,MEDIUM,Red Bull Racing,28.5,59.4,992.4,False,37.8,103,0.6
PER,11,1:42:049,10.0,1.0,13.0,MEDIUM,Red Bull Racing,28.5,59.7,992.3,False,38.0,121,0.7
PER,11,1:42:269,11.0,1.0,14.0,MEDIUM,Red Bull Racing,28.4,58.7,992.2,False,38.3,111,1.1
PER,11,1:40:287,14.0,2.0,5.0,MEDIUM,Red Bull Racing,28.6,59.3,992.1,False,38.1,113,0.8
PER,11,1:40:889,15.0,2.0,6.0,MEDIUM,Red Bull Racing,28.6,59.4,992.0,False,37.9,96,1.2
PER,11,1:41:070,16.0,2.0,7.0,MEDIUM,Red Bull Racing,28.5,59.5,992.1,False,37.8,114,0.8
PER,11,1:41:032,17.0,2.0,8.0,MEDIUM,Red Bull Racing,28.6,59.1,992.0,False,38.4,133,0.6
PER,11,1:40:812,18.0,2.0,9.0,MEDIUM,Red Bull Racing,28.5,59.3,991.9,False,38.2,100,1.3
PER,11,1:40:949,19.0,2.0,10.0,MEDIUM,Red Bull Racing,28.4,59.0,991.8,False,38.3,105,1.0
PER,11,1:41:116,20.0,2.0,11.0,MEDIUM,Red Bull Racing,28.7,57.7,991.9,False,39.0,113,0.6
PER,11,1:41:327,21.0,2.0,12.0,MEDIUM,Red Bull Racing,28.5,59.0,991.8,False,38.1,105,1.3
PER,11,1:40:993,22.0,2.0,13.0,MEDIUM,Red Bull Racing,28.4,59.1,991.8,False,38.6,108,1.3
PER,11,1:41:468,23.0,2.0,14.0,MEDIUM,Red Bull Racing,28.4,59.1,991.8,False,38.6,108,1.3
PER,11,1:41:442,24.0,2.0,15.0,MEDIUM,Red Bull Racing,28.3,59.4,991.7,False,38.6,125,0.9
PER,11,1:41:784,25.0,2.0,16.0,MEDIUM,Red Bull Racing,28.6,59.5,991.8,False,38.5,97,0.4
PER,11,1:41:622,26.0,2.0,17.0,MEDIUM,Red Bull Racing,28.8,57.2,991.7,False,39.4,101,0.3
PER,11,1:41:519,29.0,2.0,20.0,MEDIUM,Red Bull Racing,29.1,56.6,991.5,False,38.5,123,1.1
PER,11,1:39:566,32.0,3.0,2.0,HARD,Red Bull Racing,28.6,59.3,991.4,False,38.5,85,1.5
PER,11,1:40:025,33.0,3.0,3.0,HARD,Red Bull Racing,28.7,58.2,991.4,False,38.7,98,1.0
PER,11,1:41:176,34.0,3.0,4.0,HARD,Red Bull Racing,28.6,59.0,991.5,False,39.1,110,1.0
PER,11,1:40:182,35.0,3.0,5.0,HARD,Red Bull Racing,28.5,59.0,991.6,False,39.1,111,1.0
PER,11,1:40:434,36.0,3.0,6.0,HARD,Red Bull Racing,28.3,59.2,991.5,False,39.0,104,1.0
PER,11,1:39:981,37.0,3.0,7.0,HARD,Red Bull Racing,28.2,60.3,991.5,False,37.5,95,1.1
PER,11,1:40:268,38.0,3.0,8.0,HARD,Red Bull Racing,28.1,61.0,991.6,False,37.0,98,1.1
PER,11,1:40:488,39.0,3.0,9.0,HARD,Red Bull Racing,28.2,60.6,991.5,False,37.6,104,1.3
PER,11,1:40:563,40.0,3.0,10.0,HARD,Red Bull Racing,28.4,60.0,991.4,False,38.1,106,0.9
PER,11,1:40:671,41.0,3.0,11.0,HARD,Red Bull Racing,28.6,60.0,991.4,False,37.9,109,0.6
PER,11,1:41:319,42.0,3.0,12.0,HARD,Red Bull Racing,29.0,58.9,991.5,False,38.9,99,0.6
PER,11,1:40:754,43.0,3.0,13.0,HARD,Red Bull Racing,29.2,57.1,991.4,False,39.5,104,1.0
PER,11,1:40:390,44.0,3.0,14.0,HARD,Red Bull Racing,29.1,58.1,991.3,False,39.6,115,0.8
PER,11,1:41:123,45.0,3.0,15.0,HARD,Red Bull Racing,28.8,58.1,991.3,False,38.9,108,1.0
PER,11,1:40:296,46.0,3.0,16.0,HARD,Red Bull Racing,29.0,57.1,991.3,False,39.2,115,0.7
PER,11,1:40:044,47.0,3.0,17.0,HARD,Red Bull Racing,29.2,56.3,991.4,False,39.3,159,0.8
PER,11,1:40:512,48.0,3.0,18.0,HARD,Red Bull Racing,29.5,55.2,991.4,False,39.2,113,0.6
PER,11,1:40:625,49.0,3.0,19.0,HARD,Red Bull Racing,29.4,56.4,991.3,False,38.7,42,0.5
PER,11,1:40:867,50.0,3.0,20.0,HARD,Red Bull Racing,29.3,56.5,991.1,False,39.0,92,0.5
PER,11,1:40:874,51.0,3.0,21.0,HARD,Red Bull Racing,29.1,55.5,991.2,False,39.1,90,1.3
PER,11,1:40:644,52.0,3.0,22.0,HARD,Red Bull Racing,29.0,56.3,991.2,False,39.0,107,0.7
PER,11,1:41:887,53.0,3.0,23.0,HARD,Red Bull Racing,29.0,56.3,991.2,False,39.1,101,0.8
PER,11,1:40:717,54.0,3.0,24.0,HARD,Red Bull Racing,29.0,56.5,991.3,False,39.0,253,0.5
PER,11,1:41:296,55.0,3.0,25.0,HARD,Red Bull Racing,29.2,55.6,991.1,False,39.0,110,0.6
PER,11,1:41:338,56.0,3.0,26.0,HARD,Red Bull Racing,29.2,55.5,991.2,False,38.7,98,0.5
LEC,16,1:43:439,2.0,1.0,5.0,MEDIUM,Ferrari,28.1,60.5,992.3,False,36.7,156,0.9
LEC,16,1:42:544,3.0,1.0,6.0,MEDIUM,Ferrari,28.1,60.9,992.3,False,37.0,103,0.5
LEC,16,1:42:876,4.0,1.0,7.0,MEDIUM,Ferrari,28.2,60.3,992.2,False,37.5,93,0.5
LEC,16,1:43:070,5.0,1.0,8.0,MEDIUM,Ferrari,28.2,60.2,992.2,False,37.2,102,0.8
LEC,16,1:42:894,6.0,1.0,9.0,MEDIUM,Ferrari,28.4,60.6,992.2,False,37.3,131,0.8
LEC,16,1:42:758,7.0,1.0,10.0,MEDIUM,Ferrari,28.4,59.6,992.3,False,37.8,101,0.8
LEC,16,1:42:504,8.0,1.0,11.0,MEDIUM,Ferrari,28.5,59.6,992.3,False,37.9,95,0.6
LEC,16,1:42:881,9.0,1.0,12.0,MEDIUM,Ferrari,28.4,59.8,992.2,False,37.8,110,0.6
LEC,16,1:42:274,10.0,1.0,13.0,MEDIUM,Ferrari,28.5,59.7,992.3,False,38.0,121,0.7
LEC,16,1:42:056,11.0,1.0,14.0,MEDIUM,Ferrari,28.4,58.7,992.2,False,38.3,111,1.1
LEC,16,1:41:037,14.0,2.0,2.0,HARD,Ferrari,28.6,59.3,992.1,False,38.1,113,0.8
LEC,16,1:41:634,15.0,2.0,3.0,HARD,Ferrari,28.6,59.4,992.0,False,37.9,96,1.2
LEC,16,1:41:629,16.0,2.0,4.0,HARD,Ferrari,28.5,59.5,992.1,False,37.8,114,0.8
LEC,16,1:41:035,17.0,2.0,5.0,HARD,Ferrari,28.5,58.2,991.9,False,38.9,92,1.1
LEC,16,1:41:107,18.0,2.0,6.0,HARD,Ferrari,28.5,59.3,991.9,False,38.2,100,1.3
LEC,16,1:41:120,19.0,2.0,7.0,HARD,Ferrari,28.4,59.0,991.8,False,38.3,105,1.0
LEC,16,1:41:107,20.0,2.0,8.0,HARD,Ferrari,28.6,57.5,991.8,False,39.0,83,1.1
LEC,16,1:41:164,21.0,2.0,9.0,HARD,Ferrari,28.5,59.0,991.8,False,38.1,105,1.3
LEC,16,1:41:691,22.0,2.0,10.0,HARD,Ferrari,28.4,59.1,991.8,False,38.6,108,1.3
LEC,16,1:41:065,23.0,2.0,11.0,HARD,Ferrari,28.3,59.3,991.8,False,38.7,95,1.3
LEC,16,1:41:198,24.0,2.0,12.0,HARD,Ferrari,28.3,59.4,991.7,False,38.6,125,0.9
LEC,16,1:41:194,25.0,2.0,13.0,HARD,Ferrari,28.6,59.5,991.8,False,38.5,97,0.4
LEC,16,1:40:933,26.0,2.0,14.0,HARD,Ferrari,28.8,57.2,991.7,False,39.4,101,0.3
LEC,16,1:41:033,29.0,2.0,17.0,HARD,Ferrari,29.1,56.6,991.5,False,38.5,123,1.1
LEC,16,1:42:445,30.0,2.0,18.0,HARD,Ferrari,28.7,57.1,991.5,False,38.2,77,1.4
LEC,16,1:42:246,31.0,2.0,19.0,HARD,Ferrari,28.6,58.3,991.4,False,38.0,106,1.2
LEC,16,1:40:065,34.0,3.0,2.0,HARD,Ferrari,28.6,59.0,991.5,False,39.1,110,1.0
LEC,16,1:40:519,35.0,3.0,3.0,HARD,Ferrari,28.5,59.0,991.6,False,39.1,111,1.0
LEC,16,1:40:184,36.0,3.0,4.0,HARD,Ferrari,28.3,59.2,991.5,False,39.0,104,1.0
LEC,16,1:40:061,37.0,3.0,5.0,HARD,Ferrari,28.2,60.3,991.5,False,37.5,95,1.1
LEC,16,1:40:957,38.0,3.0,6.0,HARD,Ferrari,28.1,61.0,991.6,False,37.0,98,1.1
LEC,16,1:41:103,39.0,3.0,7.0,HARD,Ferrari,28.2,60.6,991.5,False,37.6,104,1.3
LEC,16,1:40:229,40.0,3.0,8.0,HARD,Ferrari,28.4,60.0,991.4,False,38.1,106,0.9
LEC,16,1:39:303,41.0,3.0,9.0,HARD,Ferrari,28.6,60.0,991.4,False,37.9,109,0.6
LEC,16,1:40:484,42.0,3.0,10.0,HARD,Ferrari,29.0,58.9,991.5,False,38.9,99,0.6
LEC,16,1:40:573,43.0,3.0,11.0,HARD,Ferrari,29.2,57.1,991.4,False,39.5,104,1.0
LEC,16,1:40:335,44.0,3.0,12.0,HARD,Ferrari,29.1,58.1,991.3,False,39.6,115,0.8
LEC,16,1:40:162,45.0,3.0,13.0,HARD,Ferrari,28.8,58.1,991.3,False,38.9,108,1.0
LEC,16,1:40:010,46.0,3.0,14.0,HARD,Ferrari,29.0,57.1,991.3,False,39.2,115,0.7
LEC,16,1:39:753,47.0,3.0,15.0,HARD,Ferrari,29.2,56.3,991.4,False,39.3,159,0.8
LEC,16,1:40:281,48.0,3.0,16.0,HARD,Ferrari,29.5,55.2,991.4,False,39.2,113,0.6
LEC,16,1:40:245,49.0,3.0,17.0,HARD,Ferrari,29.4,56.4,991.3,False,38.7,42,0.5
LEC,16,1:40:712,50.0,3.0,18.0,HARD,Ferrari,29.3,56.5,991.1,False,39.0,92,0.5
LEC,16,1:40:778,51.0,3.0,19.0,HARD,Ferrari,29.1,55.5,991.2,False,39.1,90,1.3
LEC,16,1:40:632,52.0,3.0,20.0,HARD,Ferrari,29.0,56.3,991.2,False,39.0,107,0.7
LEC,16,1:41:265,53.0,3.0,21.0,HARD,Ferrari,29.0,57.0,991.3,False,39.2,100,0.6
LEC,16,1:41:776,54.0,3.0,22.0,HARD,Ferrari,29.0,56.5,991.3,False,39.0,253,0.5
LEC,16,1:41:912,55.0,3.0,23.0,HARD,Ferrari,29.2,55.6,991.1,False,39.0,110,0.6
LEC,16,1:43:442,56.0,3.0,24.0,HARD,Ferrari,29.2,55.5,991.1,False,38.1,45,0.6
RIC,3,1:43:222,2.0,1.0,5.0,MEDIUM,McLaren,28.1,60.5,992.3,False,36.7,156,0.9
RIC,3,1:42:958,3.0,1.0,6.0,MEDIUM,McLaren,28.1,60.9,992.3,False,37.0,103,0.5
RIC,3,1:43:120,4.0,1.0,7.0,MEDIUM,McLaren,28.2,60.3,992.2,False,37.5,93,0.5
RIC,3,1:43:158,5.0,1.0,8.0,MEDIUM,McLaren,28.2,60.2,992.2,False,37.2,102,0.8
RIC,3,1:43:193,6.0,1.0,9.0,MEDIUM,McLaren,28.4,60.1,992.2,False,37.8,123,1.2
RIC,3,1:43:189,7.0,1.0,10.0,MEDIUM,McLaren,28.4,59.6,992.3,False,37.8,101,0.8
RIC,3,1:43:337,8.0,1.0,11.0,MEDIUM,McLaren,28.5,59.6,992.3,False,37.9,95,0.6
RIC,3,1:43:137,9.0,1.0,12.0,MEDIUM,McLaren,28.4,59.8,992.2,False,37.8,110,0.6
RIC,3,1:42:696,10.0,1.0,13.0,MEDIUM,McLaren,28.5,59.7,992.3,False,38.0,121,0.7
RIC,3,1:42:161,13.0,2.0,2.0,HARD,McLaren,28.6,59.1,992.1,False,38.1,108,0.5
RIC,3,1:41:928,14.0,2.0,3.0,HARD,McLaren,28.6,58.2,992.1,False,38.2,112,1.2
RIC,3,1:42:067,15.0,2.0,4.0,HARD,McLaren,28.6,59.4,992.0,False,37.9,96,1.2
RIC,3,1:42:514,16.0,2.0,5.0,HARD,McLaren,28.5,59.5,992.1,False,37.8,114,0.8
RIC,3,1:42:136,17.0,2.0,6.0,HARD,McLaren,28.5,58.2,991.9,False,38.9,92,1.1
RIC,3,1:42:082,18.0,2.0,7.0,HARD,McLaren,28.5,59.3,991.9,False,38.2,100,1.3
RIC,3,1:41:712,19.0,2.0,8.0,HARD,McLaren,28.4,59.0,991.8,False,38.3,105,1.0
RIC,3,1:41:570,20.0,2.0,9.0,HARD,McLaren,28.6,57.5,991.8,False,39.0,83,1.1
RIC,3,1:42:034,21.0,2.0,10.0,HARD,McLaren,28.5,59.0,991.8,False,38.1,105,1.3
RIC,3,1:42:066,22.0,2.0,11.0,HARD,McLaren,28.4,59.1,991.8,False,38.6,108,1.3
RIC,3,1:41:626,23.0,2.0,12.0,HARD,McLaren,28.3,59.3,991.8,False,38.7,95,1.3
RIC,3,1:41:861,24.0,2.0,13.0,HARD,McLaren,28.6,59.7,991.8,False,38.5,101,0.9
RIC,3,1:42:241,25.0,2.0,14.0,HARD,McLaren,28.6,59.5,991.8,False,38.5,97,0.4
RIC,3,1:42:420,26.0,2.0,15.0,HARD,McLaren,28.8,57.2,991.7,False,39.4,101,0.3
RIC,3,1:41:659,28.0,2.0,17.0,HARD,McLaren,29.1,56.0,991.6,False,38.5,110,0.4
RIC,3,1:41:671,29.0,2.0,18.0,HARD,McLaren,29.1,56.6,991.5,False,38.5,123,1.1
RIC,3,1:41:824,32.0,3.0,2.0,HARD,McLaren,28.7,59.6,991.4,False,38.5,86,1.2
RIC,3,1:41:318,33.0,3.0,3.0,HARD,McLaren,28.7,58.2,991.4,False,38.7,98,1.0
RIC,3,1:41:309,34.0,3.0,4.0,HARD,McLaren,28.6,59.0,991.5,False,39.1,110,1.0
RIC,3,1:41:647,35.0,3.0,5.0,HARD,McLaren,28.5,59.3,991.4,False,39.1,108,1.1
RIC,3,1:40:810,36.0,3.0,6.0,HARD,McLaren,28.3,59.2,991.5,False,39.0,104,1.0
RIC,3,1:41:020,37.0,3.0,7.0,HARD,McLaren,28.2,60.3,991.5,False,37.5,95,1.1
RIC,3,1:41:088,38.0,3.0,8.0,HARD,McLaren,28.2,61.3,991.5,False,36.3,120,1.0
RIC,3,1:41:315,39.0,3.0,9.0,HARD,McLaren,28.2,60.6,991.5,False,37.6,104,1.3
RIC,3,1:40:706,40.0,3.0,10.0,HARD,McLaren,28.4,60.0,991.4,False,38.1,106,0.9
RIC,3,1:40:491,41.0,3.0,11.0,HARD,McLaren,28.7,59.3,991.5,False,38.2,103,0.9
RIC,3,1:41:492,42.0,3.0,12.0,HARD,McLaren,29.0,58.9,991.5,False,38.9,99,0.6
RIC,3,1:40:345,43.0,3.0,13.0,HARD,McLaren,29.2,57.1,991.4,False,39.5,104,1.0
RIC,3,1:40:420,44.0,3.0,14.0,HARD,McLaren,28.8,58.3,991.3,False,39.1,107,1.1
RIC,3,1:40:603,45.0,3.0,15.0,HARD,McLaren,28.8,58.1,991.3,False,38.9,108,1.0
RIC,3,1:40:710,46.0,3.0,16.0,HARD,McLaren,29.0,57.1,991.3,False,39.2,115,0.7
RIC,3,1:40:774,47.0,3.0,17.0,HARD,McLaren,29.3,54.8,991.4,False,39.3,89,0.6
RIC,3,1:41:284,48.0,3.0,18.0,HARD,McLaren,29.5,55.7,991.4,False,38.7,104,0.7
RIC,3,1:40:919,49.0,3.0,19.0,HARD,McLaren,29.4,56.4,991.3,False,38.7,42,0.5
RIC,3,1:41:443,50.0,3.0,20.0,HARD,McLaren,29.1,55.9,991.1,False,39.1,102,0.5
RIC,3,1:41:118,51.0,3.0,21.0,HARD,McLaren,29.0,56.5,991.2,False,39.1,92,1.4
RIC,3,1:41:203,52.0,3.0,22.0,HARD,McLaren,29.0,56.3,991.2,False,39.0,107,0.7
RIC,3,1:41:621,53.0,3.0,23.0,HARD,McLaren,29.0,57.0,991.3,False,39.2,100,0.6
RIC,3,1:41:447,54.0,3.0,24.0,HARD,McLaren,29.0,55.3,991.3,False,39.0,103,1.0
RIC,3,1:41:036,55.0,3.0,25.0,HARD,McLaren,29.2,55.6,991.1,False,39.0,110,0.6
RIC,3,1:42:001,56.0,3.0,26.0,HARD,McLaren,29.2,55.5,991.1,False,38.1,45,0.6
BOT,77,1:47:529,2.0,1.0,5.0,MEDIUM,Mercedes,28.1,60.5,992.3,False,36.7,156,0.9
BOT,77,1:45:047,3.0,1.0,6.0,MEDIUM,Mercedes,28.2,60.9,992.3,False,37.2,93,0.6
BOT,77,1:44:057,4.0,1.0,7.0,MEDIUM,Mercedes,28.2,60.3,992.2,False,37.5,93,0.5
BOT,77,1:43:705,5.0,1.0,8.0,MEDIUM,Mercedes,28.2,60.2,992.2,False,37.2,102,0.8
BOT,77,1:43:866,6.0,1.0,9.0,MEDIUM,Mercedes,28.4,60.1,992.2,False,37.8,123,1.2
BOT,77,1:44:200,7.0,1.0,10.0,MEDIUM,Mercedes,28.4,59.6,992.3,False,37.8,101,0.8
BOT,77,1:44:276,8.0,1.0,11.0,MEDIUM,Mercedes,28.5,59.6,992.3,False,37.9,95,0.6
BOT,77,1:44:381,9.0,1.0,12.0,MEDIUM,Mercedes,28.4,59.8,992.2,False,37.8,110,0.6
BOT,77,1:44:082,10.0,1.0,13.0,MEDIUM,Mercedes,28.5,58.4,992.3,False,38.1,103,0.6
BOT,77,1:42:186,11.0,1.0,14.0,MEDIUM,Mercedes,28.4,58.7,992.2,False,38.3,111,1.1
BOT,77,1:42:494,12.0,1.0,15.0,MEDIUM,Mercedes,28.5,60.0,992.2,False,38.2,90,0.9
BOT,77,1:43:775,13.0,1.0,16.0,MEDIUM,Mercedes,28.6,59.1,992.1,False,38.1,108,0.5
BOT,77,1:43:002,14.0,1.0,17.0,MEDIUM,Mercedes,28.6,58.2,992.1,False,38.2,112,1.2
BOT,77,1:42:018,17.0,2.0,2.0,HARD,Mercedes,28.5,58.2,991.9,False,38.9,92,1.1
BOT,77,1:43:136,18.0,2.0,3.0,HARD,Mercedes,28.4,59.0,991.8,False,38.3,105,1.0
BOT,77,1:41:567,19.0,2.0,4.0,HARD,Mercedes,28.4,59.0,991.8,False,38.3,105,1.0
BOT,77,1:41:281,20.0,2.0,5.0,HARD,Mercedes,28.6,57.5,991.8,False,39.0,83,1.1
BOT,77,1:41:544,21.0,2.0,6.0,HARD,Mercedes,28.5,59.5,991.9,False,38.1,94,1.1
BOT,77,1:41:498,22.0,2.0,7.0,HARD,Mercedes,28.4,59.1,991.8,False,38.6,108,1.3
BOT,77,1:40:737,23.0,2.0,8.0,HARD,Mercedes,28.3,59.3,991.8,False,38.7,95,1.3
BOT,77,1:40:733,24.0,2.0,9.0,HARD,Mercedes,28.6,59.7,991.8,False,38.5,101,0.9
BOT,77,1:41:161,25.0,2.0,10.0,HARD,Mercedes,28.7,58.5,991.8,False,38.8,58,0.6
BOT,77,1:40:852,26.0,2.0,11.0,HARD,Mercedes,28.8,57.2,991.7,False,39.4,101,0.3
BOT,77,1:40:626,28.0,2.0,13.0,HARD,Mercedes,29.1,56.0,991.6,False,38.5,110,0.4
BOT,77,1:40:829,29.0,2.0,14.0,HARD,Mercedes,29.1,56.6,991.5,False,38.5,123,1.1
BOT,77,1:41:162,30.0,2.0,15.0,HARD,Mercedes,28.7,57.1,991.5,False,38.2,77,1.4
BOT,77,1:40:631,31.0,2.0,16.0,HARD,Mercedes,28.7,58.6,991.4,False,38.2,101,1.3
BOT,77,1:40:703,32.0,2.0,17.0,HARD,Mercedes,28.6,59.3,991.4,False,38.5,85,1.5
BOT,77,1:42:111,33.0,2.0,18.0,HARD,Mercedes,28.7,58.2,991.4,False,38.7,98,1.0
BOT,77,1:40:165,36.0,3.0,2.0,HARD,Mercedes,28.3,59.2,991.5,False,39.0,104,1.0
BOT,77,1:40:216,37.0,3.0,3.0,HARD,Mercedes,28.2,60.3,991.5,False,37.5,95,1.1
BOT,77,1:40:249,38.0,3.0,4.0,HARD,Mercedes,28.2,61.3,991.5,False,36.3,120,1.0
BOT,77,1:40:247,39.0,3.0,5.0,HARD,Mercedes,28.2,60.6,991.5,False,37.6,104,1.3
BOT,77,1:40:181,40.0,3.0,6.0,HARD,Mercedes,28.4,60.0,991.4,False,38.1,106,0.9
BOT,77,1:40:147,41.0,3.0,7.0,HARD,Mercedes,28.7,59.3,991.5,False,38.2,103,0.9
BOT,77,1:40:676,42.0,3.0,8.0,HARD,Mercedes,29.0,58.9,991.5,False,38.9,99,0.6
BOT,77,1:40:464,43.0,3.0,9.0,HARD,Mercedes,29.2,57.1,991.4,False,39.5,104,1.0
BOT,77,1:40:326,44.0,3.0,10.0,HARD,Mercedes,28.8,58.3,991.3,False,39.1,107,1.1
BOT,77,1:41:268,45.0,3.0,11.0,HARD,Mercedes,28.9,58.0,991.4,False,39.2,139,0.9
BOT,77,1:40:578,46.0,3.0,12.0,HARD,Mercedes,29.0,57.1,991.3,False,39.2,115,0.7
BOT,77,1:41:358,47.0,3.0,13.0,HARD,Mercedes,29.3,54.8,991.4,False,39.3,89,0.6
BOT,77,1:41:813,48.0,3.0,14.0,HARD,Mercedes,29.5,55.7,991.4,False,38.7,104,0.7
BOT,77,1:41:138,49.0,3.0,15.0,HARD,Mercedes,29.4,56.4,991.3,False,38.7,42,0.5
BOT,77,1:40:244,50.0,3.0,16.0,HARD,Mercedes,29.1,55.9,991.1,False,39.1,102,0.5
BOT,77,1:41:414,51.0,3.0,17.0,HARD,Mercedes,29.0,56.5,991.2,False,39.1,92,1.4
BOT,77,1:41:905,52.0,3.0,18.0,HARD,Mercedes,29.0,56.3,991.2,False,39.0,107,0.7
BOT,77,1:41:781,53.0,3.0,19.0,HARD,Mercedes,29.0,57.0,991.3,False,39.2,100,0.6
BOT,77,1:42:807,54.0,3.0,20.0,HARD,Mercedes,29.0,55.3,991.3,False,39.0,103,1.0
BOT,77,1:40:291,55.0,3.0,21.0,HARD,Mercedes,29.2,55.6,991.1,False,39.0,110,0.6
